"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","mouse_click","stim_duration","exp_stage","stim","coded_response","trial_num","reference","stim_rating","reference_rating","responses","credit_var"
"","377","","377","500","stim","single-stim-button","135","323003","0.0-135.0","dietary_decision","true","0","","Yes","377","decision","keeblerfudgestripes","1","29","icecreamsandwich","{""health"":1,""taste"":0}","{""health"":0,""taste"":-1}","",""
"","350","","350","500","stim","single-stim-button","136","323870","0.0-136.0","dietary_decision","true","0","","Yes","350","decision","Doritosranch","1","30","icecreamsandwich","{""health"":-1,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","362","","362","500","stim","single-stim-button","137","324734","0.0-137.0","dietary_decision","true","0","","Yes","362","decision","orange","1","31","icecreamsandwich","{""health"":0,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","345","","345","500","stim","single-stim-button","138","325589","0.0-138.0","dietary_decision","true","0","","Yes","345","decision","specialKbar","1","32","icecreamsandwich","{""health"":0,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","398","","398","500","stim","single-stim-button","139","326489","0.0-139.0","dietary_decision","true","0","","Yes","398","decision","KitKat","1","33","icecreamsandwich","{""health"":-1,""taste"":0}","{""health"":0,""taste"":-1}","",""
"","361","","361","500","stim","single-stim-button","140","327361","0.0-140.0","dietary_decision","true","0","","Yes","361","decision","ChipsAhoy","1","34","icecreamsandwich","{""health"":-1,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","318","","318","500","stim","single-stim-button","141","328191","0.0-141.0","dietary_decision","true","0","","Yes","318","decision","keeblerrainbow","1","35","icecreamsandwich","{""health"":0,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","320","","320","500","stim","single-stim-button","142","329024","0.0-142.0","dietary_decision","true","0","","Yes","320","decision","100Grand","1","36","icecreamsandwich","{""health"":1,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","348","","348","500","stim","single-stim-button","143","329872","0.0-143.0","dietary_decision","true","0","","Yes","348","decision","strawberries","1","37","icecreamsandwich","{""health"":1,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","348","","348","500","stim","single-stim-button","144","330726","0.0-144.0","dietary_decision","true","0","","Yes","348","decision","butterfinger","1","38","icecreamsandwich","{""health"":0,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","287","","287","500","stim","single-stim-button","145","331529","0.0-145.0","dietary_decision","true","0","","Yes","287","decision","orangejello","1","39","icecreamsandwich","{""health"":-1,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","288","","288","500","stim","single-stim-button","146","332333","0.0-146.0","dietary_decision","true","0","","Yes","288","decision","cookiencream","1","40","icecreamsandwich","{""health"":-1,""taste"":0}","{""health"":0,""taste"":-1}","",""
"","349","","349","500","stim","single-stim-button","147","333197","0.0-147.0","dietary_decision","true","0","","Yes","349","decision","Ghiradelli","1","41","icecreamsandwich","{""health"":""NaN"",""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","361","","361","500","stim","single-stim-button","148","334070","0.0-148.0","dietary_decision","true","0","","Yes","361","decision","redgrapes","1","42","icecreamsandwich","{""health"":-1,""taste"":1}","{""health"":0,""taste"":-1}","",""
"","349","","349","500","stim","single-stim-button","149","334920","0.0-149.0","dietary_decision","true","0","","Yes","349","decision","HoHo","1","43","icecreamsandwich","{""health"":-1,""taste"":-1}","{""health"":0,""taste"":-1}","",""
"","350","","350","500","stim","single-stim-button","150","335781","0.0-150.0","dietary_decision","true","0","","Yes","350","decision","ruffles","1","44","icecreamsandwich","{""health"":0,""taste"":-1}","{""health"":0,""taste"":-1}","",""
